index,id,gender,year,major_type,major_color,style,country
31818,51944,Unisex,2009,Tablet Sleeve,Brown,朋克风服装,France
31819,3648,Men,2014,Casual Shoes,White,民族风服装,Russia
31820,50896,Women,2010,Sarees,Mustard,民族风服装,India
31821,9372,Unisex,2010,Socks,Blue,简约风服装,China
31822,18725,Women,2018,Sweaters,Purple,嘻哈风服装,Australia
31823,26816,Men,2010,Shirts,Blue,田园风服装,Japan
31824,51178,Men,2016,Socks,Grey,嘻哈风服装,Korea
31825,29062,Men,2013,Tshirts,Black,田园风服装,United States of America
31826,48869,Women,2010,Pendant,Silver,洛丽塔风服装,Spain
31827,23558,Unisex,2017,Deodorant,Gold,可爱系服装,India
31828,8092,Men,2010,Sports Shoes,White,嘻哈风服装,India
31829,6934,Men,2018,Tshirts,White,田园风服装,Singapore
31830,54638,Men,2016,Watches,Silver,通勤风服装,Argentina
31831,18517,Men,2009,Jackets,Black,简约风服装,Germany
31832,9140,Women,2018,Tunics,Magenta,街头风服装,Germany
31833,29250,Men,2012,Sports Shoes,White,简约风服装,United States of America
31834,12811,Men,2019,Track Pants,Black,嘻哈风服装,Germany
31835,6108,Men,2014,Tshirts,Grey,欧美风服装,Thailand
31836,28382,Men,2016,Sunglasses,Brown,简约风服装,United States of America
31837,50298,Men,2010,Ties,Purple,简约风服装,Mexico
31838,37158,Women,2017,Tops,Blue,街头风服装,Italy
31839,57881,Women,2017,Face Wash and Cleanser,Green,朋克风服装,United States of America
31840,45578,Men,2017,Sandals,Brown,中性风服装,France
31841,56953,Women,2009,Heels,Black,通勤风服装,United States of America
31842,59127,Men,2019,Jackets,Brown,中性风服装,United States of America
31843,37964,Women,2010,Heels,Navy Blue,民族风服装,Thailand
31844,18173,Girls,2014,Tops,Magenta,民族风服装,Italy
31845,48603,Women,2013,Earrings,Silver,嘻哈风服装,India
31846,17907,Men,2010,Sweatshirts,Black,街头风服装,Germany
31847,9524,Unisex,2011,Backpacks,Black,朋克风服装,Germany
31848,12449,Unisex,2018,Shoe Accessories,Brown,简约风服装,United States of America
31849,3822,Unisex,2009,Flip Flops,Black,民族风服装,Germany
31850,46799,Women,2014,Sports Shoes,Grey,简约风服装,Germany
31851,59543,Women,2013,Earrings,Silver,简约风服装,Canada
31852,58491,Women,2012,Shorts,Olive,民族风服装,France
31853,53079,Women,2014,Clutches,Pink,通勤风服装,England
31854,24917,Men,2012,Tshirts,White,洛丽塔风服装,Japan
31855,45920,Men,2016,Watches,White,简约风服装,England
31856,38574,Men,2015,Track Pants,Grey,简约风服装,South Africa
31857,59771,Women,2016,Jewellery Set,Gold,简约风服装,Germany
31858,52399,Women,2015,Nightdress,Orange,民族风服装,France
31859,4009,Unisex,2011,Basketballs,Blue,简约风服装,China
31860,4835,Men,2011,Track Pants,Blue,田园风服装,Germany
31861,38746,Unisex,2009,Backpacks,Blue,朋克风服装,Brazil
31862,23900,Unisex,2010,Sandals,Black,简约风服装,Korea
31863,48431,Men,2019,Tshirts,Black,简约风服装,United States of America
31864,9716,Men,2015,Sandals,Brown,田园风服装,India
31865,19293,Women,2016,Watches,White,欧美风服装,Spain
31866,17309,Men,2016,Sunglasses,Black,朋克风服装,United States of America
31867,54852,Women,2009,Necklace and Chains,Green,街头风服装,Italy
31868,55980,Women,2017,Lipstick,Brown,田园风服装,Thailand
31869,35059,Men,2018,Belts,Tan,简约风服装,England
31870,42937,Men,2010,Messenger Bag,Black,田园风服装,Argentina
31871,2138,Men,2018,Shirts,Green,嘻哈风服装,United States of America
31872,8402,Men,2018,Tshirts,Black,民族风服装,Canada
31873,16821,Women,2011,Tshirts,Purple,简约风服装,Mexico
31874,19055,Women,2014,Kurtas,Black,民族风服装,Germany
31875,26688,Men,2009,Sandals,Olive,简约风服装,Germany
31876,6598,Women,2009,Tops,Blue,通勤风服装,Australia
31877,28712,Women,2015,Kurtas,Blue,简约风服装,United States of America
31878,50608,Men,2016,Briefs,Grey Melange,民族风服装,Russia
31879,22228,Women,2011,Tshirts,Yellow,田园风服装,Japan
31880,19869,Men,2011,Flip Flops,Green,民族风服装,Spain
31881,25831,Women,2014,Kurtas,White,简约风服装,Germany
31882,15698,Men,2011,Shirts,Blue,简约风服装,Mexico
31883,32886,Women,2018,Tops,Peach,简约风服装,United States of America
31884,33954,Men,2012,Tshirts,Blue,民族风服装,Brazil
31885,58465,Men,2014,Belts,Black,通勤风服装,Brazil
31886,52963,Women,2009,Sarees,Red,简约风服装,United States of America
31887,39452,Women,2012,Kurtas,Blue,嘻哈风服装,India
31888,38580,Men,2012,Tshirts,White,简约风服装,India
31889,33168,Women,2012,Tops,White,嘻哈风服装,United States of America
31890,44806,Women,2012,Tshirts,Blue,中性风服装,England
31891,11836,Men,2013,Casual Shoes,Blue,通勤风服装,India
31892,44208,Women,2012,Flip Flops,Blue,通勤风服装,United States of America
31893,58657,Women,2013,Kurtas,Green,朋克风服装,Canada
31894,39660,Men,2013,Sports Shoes,Black,欧美风服装,India
31895,32288,Men,2016,Watches,White,通勤风服装,United States of America
31896,34943,Women,2017,Dupatta,Cream,民族风服装,Spain
31897,19267,Men,2016,Watches,Steel,洛丽塔风服装,China
31898,55148,Women,2017,Nail Polish,Red,嘻哈风服装,Spain
31899,35891,Boys,2010,Tshirts,Yellow,民族风服装,China
31900,22826,Men,2010,Casual Shoes,Brown,洛丽塔风服装,United States of America
31901,49517,Men,2016,Watches,White,民族风服装,China
31902,43811,Women,2017,Earrings,Green,简约风服装,Australia
31903,28520,Men,2009,Track Pants,Grey,街头风服装,Germany
31904,55974,Women,2017,Lipstick,Purple,民族风服装,Canada
31905,7678,Women,2016,Socks,Pink,朋克风服装,Australia
31906,58233,Women,2009,Wallets,Olive,田园风服装,Australia
31907,20329,Men,2014,Kurtas,Black,街头风服装,India
31908,4499,Men,2009,Sports Shoes,Grey,田园风服装,United States of America
31909,24789,Women,2015,Handbags,Brown,嘻哈风服装,China
31910,14920,Men,2009,Tshirts,Grey,民族风服装,Korea
31911,39204,Women,2015,Heels,Red,通勤风服装,United States of America
31912,19603,Women,2011,Tshirts,Black,简约风服装,United States of America
31913,8254,Women,2016,Handbags,Red,简约风服装,Canada
31914,28978,Women,2014,Kurta Sets,White,简约风服装,Brazil
31915,9386,Women,2011,Casual Shoes,Black,嘻哈风服装,Brazil
31916,13339,Women,2018,Skirts,Black,田园风服装,Canada
31917,31855,Men,2016,Watches,White,田园风服装,Canada
31918,29096,Women,2016,Sunglasses,Black,简约风服装,Japan
31919,28144,Men,2016,Lounge Shorts,White,可爱系服装,Spain
31920,17799,Men,2011,Tshirts,Orange,简约风服装,Germany
31921,8066,Men,2013,Wallets,Brown,简约风服装,Russia
31922,19431,Men,2009,Shorts,Grey,朋克风服装,India
31923,7812,Men,2011,Casual Shoes,Blue,田园风服装,United States of America
31924,46309,Men,2016,Watches,Blue,田园风服装,Germany
31925,34729,Women,2017,Handbags,Blue,朋克风服装,United States of America
31926,28376,Men,2016,Sunglasses,Grey,嘻哈风服装,India
31927,9988,Men,2009,Tshirts,Blue,田园风服装,Argentina
31928,58001,Women,2014,Dresses,Black,街头风服装,Canada
31929,57875,Women,2017,Makeup Remover,Green,洛丽塔风服装,England
31930,41910,Men,2017,Fragrance Gift Set,Black,民族风服装,India
31931,20927,Unisex,2016,Handbags,Black,民族风服装,South Africa
31932,37990,Unisex,2012,Wallets,Black,简约风服装,Germany
31933,57049,Women,2009,Dresses,Black,简约风服装,Brazil
31934,25469,Women,2014,Sports Shoes,Silver,嘻哈风服装,Mexico
31935,39036,Men,2012,Cufflinks,Black,简约风服装,Canada
31936,37930,Women,2015,Skirts,Brown,民族风服装,Brazil
31937,38144,Men,2015,Wallets,Black,朋克风服装,China
31938,53449,Women,2012,Flip Flops,White,简约风服装,China
31939,38978,Men,2010,Shirts,Lavender,朋克风服装,Mexico
31940,59173,Men,2010,Formal Shoes,Black,朋克风服装,United States of America
31941,56907,Women,2012,Heels,Black,可爱系服装,Spain
31942,12845,Boys,2018,Tshirts,Maroon,嘻哈风服装,Australia
31943,13997,Men,2018,Sweatshirts,Blue,简约风服装,France
31944,12079,Women,2011,Kurtas,Yellow,民族风服装,Japan
31945,19491,Men,2016,Trunk,Green,街头风服装,Russia
31946,48233,Men,2016,Sunglasses,Black,嘻哈风服装,Mexico
31947,9114,Unisex,2009,Sports Shoes,Black,嘻哈风服装,Korea
31948,30329,Men,2009,Tshirts,Black,朋克风服装,France
31949,18543,Women,2015,Heels,Black,嘻哈风服装,Canada
31950,29036,Men,2019,Tshirts,Green,朋克风服装,United States of America
31951,35469,Women,2015,Heels,Multi,民族风服装,Canada
31952,47049,Women,2017,Salwar,Purple,民族风服装,India
31953,27990,Men,2016,Briefs,Charcoal,民族风服装,South Africa
31954,17739,Women,2018,Sports Shoes,White,洛丽塔风服装,Italy
31955,30927,Women,2012,Skirts,Red,田园风服装,Singapore
31956,51910,Women,2013,Laptop Bag,Lavender,简约风服装,Argentina
31957,13399,Men,2009,Shirts,Red,学院风服装,Russia
31958,18771,Men,2009,Ties,Grey,田园风服装,Canada
31959,14980,Men,2011,Belts,Brown,民族风服装,Canada
31960,38376,Men,2012,Belts,Black,简约风服装,United States of America
31961,24729,Women,2014,Tshirts,Green,简约风服装,Mexico
31962,56309,Women,2017,Briefs,Purple,朋克风服装,United States of America
31963,15852,Unisex,2012,Casual Shoes,Grey,学院风服装,Germany
31964,1977,Men,2010,Shorts,Grey,民族风服装,United States of America
31965,58293,Men,2016,Socks,Black,简约风服装,Argentina
31966,20389,Women,2015,Handbags,Brown,朋克风服装,Mexico
31967,4439,Unisex,2011,Casual Shoes,White,嘻哈风服装,United States of America
31968,23168,Men,2018,Tshirts,Blue,田园风服装,Canada
31969,28580,Men,2016,Watches,Blue,欧美风服装,Russia
31970,51548,Women,2016,Watches,White,洛丽塔风服装,China
31971,29452,Men,2016,Watches,Black,民族风服装,Argentina
31972,42963,Men,2013,Belts,Black,简约风服装,Canada
31973,48465,Women,2018,Dresses,Blue,民族风服装,United States of America
31974,23954,Men,2018,Shirts,Navy Blue,朋克风服装,United States of America
31975,8690,Unisex,2016,Sunglasses,Brown,嘻哈风服装,Canada
31976,3278,Men,2019,Tshirts,White,通勤风服装,Thailand
31977,22886,Men,2009,Sandals,Khaki,嘻哈风服装,Canada
31978,4861,Men,2009,Tshirts,Yellow,简约风服装,China
31979,32228,Women,2013,Kurtas,Mustard,通勤风服装,Australia
31980,40608,Women,2018,Kurtas,Green,朋克风服装,Canada
31981,10178,Men,2018,Casual Shoes,Brown,朋克风服装,Korea
31982,11896,Men,2014,Formal Shoes,Black,嘻哈风服装,Italy
31983,36688,Men,2013,Sandals,Grey,简约风服装,Italy
31984,59725,Women,2019,Bra,White,简约风服装,India
31985,11298,Men,2018,Jeans,Blue,简约风服装,Germany
31986,53811,Women,2014,Tunics,White,嘻哈风服装,Australia
31987,15638,Men,2011,Tshirts,Black,民族风服装,China
31988,32826,Women,2013,Heels,Grey,简约风服装,Russia
31989,25891,Women,2012,Tops,Beige,田园风服装,United States of America
31990,45148,Men,2016,Watches,White,民族风服装,Thailand
31991,37568,Girls,2012,Tshirts,Pink,简约风服装,Russia
31992,24943,Girls,2014,Tshirts,White,嘻哈风服装,United States of America
31993,6538,Men,2011,Tshirts,Red,嘻哈风服装,Canada
31994,3876,Men,2011,Tshirts,Black,可爱系服装,Australia
31995,48657,Women,2012,Earrings,Silver,通勤风服装,Germany
31996,9570,Men,2010,Shirts,Blue,朋克风服装,China
31997,2198,Men,2010,Sports Shoes,White,民族风服装,United States of America
31998,17953,Unisex,2014,Caps,Grey,通勤风服装,Canada
31999,26628,Unisex,2012,Casual Shoes,Red,田园风服装,Mexico
32000,16881,Women,2016,Sunglasses,Brown,简约风服装,Russia
32001,49785,Women,2017,Night suits,Black,民族风服装,Canada
32002,28574,Women,2009,Tshirts,Purple,朋克风服装,United States of America
32003,42997,Men,2015,Flip Flops,Purple,街头风服装,India
32004,55920,Women,2017,Nail Polish,Metallic,通勤风服装,United States of America
32005,34917,Women,2012,Dupatta,Blue,百搭系服装,Australia
32006,43079,Women,2009,Tops,White,简约风服装,France
32007,48491,Women,2018,Tops,Brown,简约风服装,United States of America
32008,31459,Men,2017,Shorts,Black,朋克风服装,United States of America
32009,8664,Unisex,2016,Sunglasses,Black,简约风服装,Germany
32010,49543,Women,2017,Handbags,Rust,简约风服装,South Africa
32011,22872,Men,2014,Casual Shoes,Brown,简约风服装,Canada
32012,4895,Women,2014,Tops,Pink,街头风服装,United States of America
32013,39634,Men,2012,Sports Shoes,White,简约风服装,Thailand
32014,5947,Men,2018,Shirts,Black,简约风服装,Singapore
32015,11862,Men,2012,Flip Flops,Blue,田园风服装,Canada
32016,52339,Women,2016,Clutches,Black,田园风服装,United States of America
32017,58603,Women,2012,Earrings,Pink,通勤风服装,Canada
32018,52937,Women,2010,Sarees,Purple,街头风服装,United States of America
32019,25059,Men,2015,Accessory Gift Set,Purple,民族风服装,Germany
32020,45980,Women,2018,Tops,Blue,通勤风服装,Germany
32021,57479,Men,2017,Casual Shoes,Blue,简约风服装,France
32022,44852,Men,2017,Tshirts,Grey Melange,通勤风服装,China
32023,25865,Unisex,2015,Backpacks,Blue,朋克风服装,Canada
32024,5349,Men,2011,Sports Shoes,White,欧美风服装,Australia
32025,33900,Men,2016,Watches,Black,洛丽塔风服装,India
32026,28746,Women,2014,Kurtas,Magenta,嘻哈风服装,United States of America
32027,34319,Men,2012,Tshirts,Red,洛丽塔风服装,South Africa
32028,46739,Men,2016,Watches,Black,嘻哈风服装,France
32029,3882,Men,2011,Tshirts,Green,田园风服装,Canada
32030,9584,Unisex,2011,Handbags,Black,简约风服装,United States of America
32031,19001,Women,2018,Tshirts,Red,田园风服装,Canada
32032,16875,Women,2013,Sunglasses,Black,简约风服装,India
32033,8456,Women,2009,Tops,Green,简约风服装,Brazil
32034,42399,Women,2012,Tshirts,Pink,简约风服装,Korea
32035,33558,Women,2013,Tshirts,White,朋克风服装,Russia
32036,58869,Men,2012,Cufflinks,Blue,街头风服装,Mexico
32037,39062,Men,2015,Tshirts,Red,简约风服装,Thailand
32038,11608,Women,2011,Kurtas,White,民族风服装,Australia
32039,41944,Women,2012,Flip Flops,Pink,朋克风服装,United States of America
32040,59187,Women,2009,Heels,Maroon,嘻哈风服装,Germany
32041,22618,Men,2009,Tshirts,Blue,简约风服装,Italy
32042,28322,Men,2018,Sandals,Black,田园风服装,United States of America
32043,50238,Women,2012,Handbags,Pink,通勤风服装,Australia
32044,13963,Men,2010,Shirts,White,中性风服装,Russia
32045,7846,Men,2014,Sports Shoes,Black,田园风服装,Thailand
32046,19465,Men,2014,Shirts,Navy Blue,街头风服装,Thailand
32047,2508,Men,2010,Casual Shoes,Brown,嘻哈风服装,India
32048,6994,Men,2009,Tshirts,Grey,简约风服装,United States of America
32049,54698,Women,2014,Kurtas,Black,朋克风服装,Australia
32050,7248,Men,2011,Formal Shoes,Black,民族风服装,China
32051,27964,Men,2012,Innerwear Vests,Black,简约风服装,China
32052,28110,Men,2013,Trunk,Olive,嘻哈风服装,Germany
32053,8200,Men,2009,Tshirts,Black,街头风服装,India
32054,49127,Women,2017,Nail Polish,Purple,民族风服装,South Africa
32055,55578,Women,2017,Compact,Skin,嘻哈风服装,England
32056,19657,Men,2019,Tshirts,Blue,洛丽塔风服装,Brazil
32057,46953,Women,2017,Perfume and Body Mist,Green,田园风服装,United States of America
32058,47881,Women,2018,Handbags,Black,简约风服装,China
32059,27158,Men,2009,Shirts,White,中性风服装,Canada
32060,18785,Men,2011,Ties,Black,朋克风服装,India
32061,50836,Men,2009,Belts,Black,田园风服装,Canada
32062,38382,Men,2019,Belts,Brown,民族风服装,England
32063,14974,Men,2010,Belts,Black,民族风服装,Brazil
32064,14148,Men,2009,Cufflinks,Steel,田园风服装,United States of America
32065,58267,Women,2019,Handbags,Bronze,简约风服装,Japan
32066,1983,Women,2010,Tshirts,Blue,简约风服装,Canada
32067,44638,Men,2018,Sports Shoes,Black,简约风服装,India
32068,36218,Girls,2012,Leggings,Pink,简约风服装,Russia
32069,17150,Men,2016,Jackets,Red,嘻哈风服装,Germany
32070,18924,Men,2018,Tshirts,Red,朋克风服装,India
32071,6507,Men,2018,Formal Shoes,Black,朋克风服装,Brazil
32072,47620,Women,2014,Heels,Black,田园风服装,Mexico
32073,35200,Unisex,2013,Backpacks,Grey,嘻哈风服装,Brazil
32074,3849,Men,2011,Tshirts,Navy Blue,田园风服装,Japan
32075,16082,Women,2016,Sunglasses,Red,通勤风服装,China
32076,30772,Men,2009,Kurtas,Mustard,田园风服装,Argentina
32077,43280,Women,2012,Handbags,Beige,中性风服装,Canada
32078,26617,Men,2012,Casual Shoes,White,简约风服装,United States of America
32079,12422,Women,2011,Casual Shoes,Pink,简约风服装,India
32080,3075,Women,2011,Tshirts,Yellow,简约风服装,United States of America
32081,32025,Men,2016,Socks,Cream,街头风服装,Germany
32082,56560,Women,2017,Lip Gloss,Peach,嘻哈风服装,Germany
32083,44899,Men,2019,Tshirts,Black,简约风服装,Canada
32084,40405,Women,2012,Dresses,Black,简约风服装,India
32085,59528,Women,2015,Earrings,Silver,嘻哈风服装,France
32086,15607,Men,2014,Tshirts,Grey,中性风服装,China
32087,36485,Men,2009,Casual Shoes,Black,嘻哈风服装,China
32088,4250,Men,2018,Tshirts,Green,民族风服装,United States of America
32089,45177,Men,2016,Watches,Black,洛丽塔风服装,United States of America
32090,37557,Girls,2010,Gloves,White,朋克风服装,Canada
32091,5382,Men,2018,Sports Shoes,Brown,通勤风服装,Korea
32092,11095,Women,2010,Sweaters,Black,嘻哈风服装,Russia
32093,56752,Men,2015,Tshirts,Charcoal,简约风服装,United States of America
32094,32217,Women,2017,Kurtas,Maroon,简约风服装,India
32095,40637,Women,2013,Kurtas,Green,嘻哈风服装,United States of America
32096,24372,Women,2011,Kurtas,Purple,朋克风服装,Russia
32097,10147,Men,2018,Formal Shoes,Black,嘻哈风服装,South Africa
32098,4062,Men,2014,Tshirts,Black,田园风服装,France
32099,45345,Women,2016,Heels,Red,简约风服装,Mexico
32100,21600,Men,2011,Track Pants,Navy Blue,简约风服装,Thailand
32101,37765,Men,2018,Shirts,Yellow,中性风服装,Mexico
32102,6735,Men,2013,Casual Shoes,Black,简约风服装,Germany
32103,47412,Women,2009,Handbags,Orange,可爱系服装,Singapore
32104,17362,Men,2009,Accessory Gift Set,Maroon,嘻哈风服装,France
32105,23157,Men,2014,Tshirts,Blue,田园风服装,Korea
32106,51577,Men,2012,Watches,Red,民族风服装,Thailand
32107,35032,Women,2012,Stoles,Green,朋克风服装,Canada
32108,30540,Unisex,2014,Socks,Black,通勤风服装,United States of America
32109,49588,Women,2015,Heels,Black,朋克风服装,South Africa
32110,3247,Men,2010,Casual Shoes,Black,简约风服装,Brazil
32111,26425,Men,2014,Shirts,Red,民族风服装,Australia
32112,12610,Women,2010,Tops,Purple,民族风服装,Germany
32113,24716,Men,2011,Sandals,Black,民族风服装,India
32114,56336,Men,2016,Watches,Black,简约风服装,United States of America
32115,41381,Women,2013,Tops,Black,嘻哈风服装,United States of America
32116,1948,Men,2010,Tshirts,Black,学院风服装,Germany
32117,37301,Women,2017,Watches,Black,嘻哈风服装,India
32118,4406,Men,2011,Tshirts,Black,街头风服装,Canada
32119,45721,Men,2017,Deodorant,White,民族风服装,Russia
32120,52796,Men,2017,Wallets,Black,朋克风服装,United States of America
32121,15051,Men,2015,Formal Shoes,Black,通勤风服装,Thailand
32122,21264,Unisex,2019,Backpacks,Blue,嘻哈风服装,United States of America
32123,35456,Boys,2013,Tshirts,Grey,嘻哈风服装,France
32124,7283,Men,2011,Tshirts,Blue,简约风服装,Australia
32125,34584,Women,2010,Tops,Teal,欧美风服装,China
32126,6351,Unisex,2014,Sandals,Red,民族风服装,Mexico
32127,47076,Women,2019,Patiala,Black,朋克风服装,Canada
32128,17706,Unisex,2018,Casual Shoes,Grey,民族风服装,France
32129,30918,Women,2010,Trousers,Beige,田园风服装,Mexico
32130,23533,Men,2017,Perfume and Body Mist,Red,嘻哈风服装,China
32131,29835,Men,2019,Shirts,Brown,民族风服装,Germany
32132,3623,Men,2018,Flip Flops,Black,简约风服装,Brazil
32133,26041,Men,2017,Shirts,White,通勤风服装,Russia
32134,46998,Women,2019,Kurtas,Brown,简约风服装,Singapore
32135,12274,Men,2011,Shirts,Navy Blue,民族风服装,United States of America
32136,27193,Women,2015,Heels,Blue,简约风服装,Germany
32137,30124,Men,2013,Tshirts,Green,嘻哈风服装,United States of America
32138,46396,Men,2018,Shirts,Blue,简约风服装,Canada
32139,35664,Men,2013,Sandals,Black,嘻哈风服装,United States of America
32140,51321,Unisex,2015,Backpacks,Red,田园风服装,Spain
32141,9917,Unisex,2009,Handbags,Red,通勤风服装,Thailand
32142,17534,Men,2011,Shirts,Blue,通勤风服装,Spain
32143,6163,Men,2014,Flip Flops,White,朋克风服装,Argentina
32144,47244,Men,2013,Casual Shoes,Blue,简约风服装,China
32145,26273,Men,2013,Tshirts,Green,简约风服装,Canada
32146,12046,Men,2011,Shirts,Yellow,通勤风服装,Singapore
32147,42736,Women,2014,Flats,Black,嘻哈风服装,Singapore
32148,3411,Women,2014,Tshirts,Black,嘻哈风服装,United States of America
32149,30316,Men,2012,Tshirts,Pink,田园风服装,Canada
32150,54653,Women,2016,Watches,Red,通勤风服装,Germany
32151,13194,Women,2019,Casual Shoes,White,嘻哈风服装,Germany
32152,24524,Men,2010,Shirts,Black,民族风服装,Australia
32153,10711,Women,2009,Tshirts,White,嘻哈风服装,Korea
32154,33593,Men,2012,Tshirts,White,嘻哈风服装,United States of America
32155,32441,Men,2012,Tshirts,Navy Blue,简约风服装,Russia
32156,59970,Women,2013,Dresses,Black,街头风服装,Russia
32157,56104,Women,2017,Lip Gloss,Red,通勤风服装,India
32158,37133,Men,2010,Shirts,Black,简约风服装,Canada
32159,20184,Men,2011,Shirts,Green,简约风服装,Australia
32160,53476,Women,2017,Bra,Mushroom Brown,民族风服装,England
32161,38947,Girls,2010,Tops,Green,嘻哈风服装,England
32162,39895,Men,2017,Sports Shoes,Navy Blue,中性风服装,Canada
32163,15263,Women,2019,Casual Shoes,Black,简约风服装,France
32164,21056,Men,2012,Sandals,Black,田园风服装,Italy
32165,56938,Women,2014,Heels,Brown,朋克风服装,India
32166,4634,Men,2010,Sports Shoes,White,简约风服装,United States of America
32167,33755,Women,2014,Tops,Green,民族风服装,Germany
32168,57210,Women,2013,Jeggings,Blue,简约风服装,China
32169,11405,Men,2009,Tshirts,White,田园风服装,England
32170,25630,Women,2016,Watches,Steel,民族风服装,China
32171,15899,Unisex,2014,Casual Shoes,Orange,通勤风服装,United States of America
32172,20342,Men,2014,Sweatshirts,Purple,街头风服装,Mexico
32173,58258,Women,2012,Clutches,Blue,嘻哈风服装,Russia
32174,5520,Men,2014,Tshirts,White,朋克风服装,Argentina
32175,36227,Men,2010,Casual Shoes,Brown,欧美风服装,South Africa
32176,21290,Women,2016,Sunglasses,Brown,简约风服装,Thailand
32177,49924,Women,2012,Sarees,Green,嘻哈风服装,Argentina
32178,16620,Men,2011,Shirts,Red,简约风服装,Canada
32179,26889,Women,2017,Tops,Lavender,欧美风服装,India
32180,46150,Women,2015,Necklace and Chains,Red,嘻哈风服装,Canada
32181,7277,Men,2011,Tshirts,Black,简约风服装,United States of America
32182,34570,Women,2009,Dresses,Black,简约风服装,Thailand
32183,50035,Women,2015,Bra,White,街头风服装,Germany
32184,49118,Women,2017,Lipstick,Pink,街头风服装,Canada
32185,55547,Women,2017,Kajal and Eyeliner,Purple,嘻哈风服装,Canada
32186,19668,Men,2014,Sweatshirts,Blue,,Australia
32187,13352,Men,2010,Casual Shoes,Brown,简约风服装,Italy
32188,54495,Women,2009,Handbags,Black,民族风服装,United States of America
32189,2705,Girls,2011,Dresses,Blue,民族风服装,United States of America
32190,43422,Men,2013,Jeans,Blue,简约风服装,Russia
32191,46362,Men,2009,Shirts,Maroon,简约风服装,United States of America
32192,7045,Men,2018,Casual Shoes,Brown,朋克风服装,Mexico
32193,35690,Men,2015,Casual Shoes,Navy Blue,通勤风服装,United States of America
32194,22627,Men,2011,Sweaters,White,通勤风服装,Thailand
32195,16412,Men,2018,Shirts,Red,嘻哈风服装,Russia
32196,8831,Men,2018,Tshirts,Navy Blue,田园风服装,Thailand
32197,50207,Women,2016,Sunglasses,Black,嘻哈风服装,Australia
32198,6197,Men,2014,Tshirts,Green,简约风服装,Germany
32199,34742,Men,2015,Casual Shoes,Black,嘻哈风服装,Germany
32200,26287,Men,2009,Tshirts,Blue,简约风服装,Canada
32201,7879,Men,2009,Shorts,Grey,简约风服装,Argentina
32202,13160,Women,2019,Tshirts,Pink,通勤风服装,Russia
32203,18588,Men,2010,Socks,Black,简约风服装,India
32204,27355,Women,2014,Tshirts,Green,中性风服装,United States of America
32205,57022,Men,2016,Briefs,Grey Melange,简约风服装,Canada
32206,40095,Men,2014,Shorts,Black,中性风服装,France
32207,58856,Men,2015,Cufflinks,Black,简约风服装,China
32208,59984,Women,2015,Dresses,Purple,欧美风服装,France
32209,11637,Men,2016,Watches,Black,洛丽塔风服装,Japan
32210,25402,Men,2012,Mufflers,Red,朋克风服装,England
32211,44435,Men,2013,Casual Shoes,Black,中性风服装,South Africa
32212,5712,Men,2010,Sports Shoes,Silver,简约风服装,Russia
32213,20170,Men,2010,Shirts,Khaki,简约风服装,Brazil
32214,14345,Men,2014,Sports Shoes,Grey,田园风服装,Singapore
32215,15297,Unisex,2019,Handbags,Grey,民族风服装,Spain
32216,39861,Boys,2009,Tshirts,Green,田园风服装,Mexico
32217,36015,Men,2017,Belts,Black,嘻哈风服装,United States of America
32218,50663,Men,2016,Shorts,Black,通勤风服装,United States of America
32219,28779,Women,2019,Kurtis,Green,嘻哈风服装,Singapore
32220,34326,Men,2014,Tshirts,Red,街头风服装,Canada
32221,46706,Women,2017,Perfume and Body Mist,Pink,通勤风服装,Russia
32222,7421,Women,2018,Kurtas,Blue,嘻哈风服装,Germany
32223,19802,Men,2014,Tshirts,Grey,中性风服装,Canada
32224,22243,Men,2019,Casual Shoes,White,嘻哈风服装,Singapore
32225,16076,Unisex,2010,Laptop Bag,Black,简约风服装,China
32226,17998,Men,2009,Tshirts,Red,嘻哈风服装,Italy
32227,30786,Men,2010,Kurtas,Olive,朋克风服装,India
32228,2153,Men,2018,Tshirts,Navy Blue,嘻哈风服装,France
32229,13504,Men,2010,Tshirts,White,田园风服装,France
32230,27731,Women,2015,Handbags,Black,通勤风服装,United States of America
32231,31654,Men,2018,Shirts,Black,简约风服装,Canada
32232,8469,Women,2019,Tunics,Black,嘻哈风服装,United States of America
32233,3081,Men,2009,Tshirts,Grey,民族风服装,France
32234,52908,Women,2012,Sarees,Blue,民族风服装,Russia
32235,41523,Men,2016,Socks,White,街头风服装,Canada
32236,56594,Women,2017,Eyeshadow,Blue,简约风服装,United States of America
32237,11253,Men,2018,Trousers,Olive,可爱系服装,India
32238,25066,Men,2015,Accessory Gift Set,Turquoise Blue,通勤风服装,Germany
32239,10381,Men,2011,Shirts,Blue,嘻哈风服装,Canada
32240,57446,Women,2015,Tshirts,Black,民族风服装,Canada
32241,33103,Women,2015,Casual Shoes,Black,简约风服装,Russia
32242,52134,Women,2010,Stockings,Black,简约风服装,China
32243,36471,Women,2014,Kurtas,White,田园风服装,Canada
32244,44051,Women,2017,Perfume and Body Mist,Bronze,简约风服装,Germany
32245,24988,Women,2014,Tops,Pink,嘻哈风服装,Brazil
32246,5376,Unisex,2011,Sports Shoes,Black,民族风服装,South Africa
32247,20514,Women,2015,Belts,Purple,简约风服装,England
32248,14721,Women,2011,Shirts,Purple,田园风服装,United States of America
